Id,SalePrice
2735,139326.6957332313
2736,135202.45694916774
2737,122244.76033146703
2738,136316.0898670264
2739,155059.4438856243
2740,130503.29558201069
2741,141038.76936253314
2742,144828.0568709249
2743,144258.3059752659
2744,162558.76009963898
2745,137026.04025275423
2746,143809.61034919473
2747,139240.1093152081
2748,119429.03667326225
2749,128448.01601794045
2750,126470.95172351298
2751,136490.45647044596
2752,172361.68116235634
2753,134832.624210703
2754,220728.21776683663
2755,140038.21840285795
2756,92574.25946259825
2757,70237.63368459904
2758,94311.70901903827
2759,141057.73433639604
2760,124780.58819531287
2761,144218.88796225973
2762,154530.9639238316
2763,178165.72110335476
2764,148917.99606004337
2765,280820.71793737717
2766,103408.31899976042
2767,86394.14963934096
2768,114054.65192234084
2769,135607.94104062195
2770,135742.72448525464
2771,108655.24744412683
2772,117581.57138824703
2773,169643.36604401562
2774,137494.5852696655
2775,99592.99335257757
2776,137552.98180465505
2777,148400.4349733403
2778,93992.66691086174
2779,112456.04604949968
2780,91079.74483932673
2781,92453.20948275199
2782,105132.37038154704
2783,99119.05284621897
2784,115819.78096784618
2785,129582.91310022109
2786,75028.25754701518
2787,115412.70983355815
2788,84641.60226248615
2789,174982.75227892093
2790,85526.09336508818
2791,112296.49190144653
2792,51865.96866618354
2793,116674.11706071193
2794,111864.74641064645
2795,120009.73471026169
2796,99884.88610146558
2797,197828.20016837094
2798,101616.43883220642
2799,106235.80557259526
2800,72449.97017041374
2801,104277.56743308074
2802,119797.09809634995
2803,161991.83106490248
2804,113625.3586843539
2805,88770.47957725142
2806,96008.87123904977
2807,171349.2093683496
2808,141475.8278080006
2809,123957.70443236077
2810,125520.59232443597
2811,156093.50610227158
2812,172434.50274726155
2813,165473.03997135867
2814,167775.2225021486
2815,89082.24086252977
2816,219264.8500213172
2817,145955.31317649767
2818,124434.83422764234
2819,174855.79396452
2820,137736.1603011259
2821,100985.32610157903
2822,162989.16410952274
2823,330567.8417057828
2824,185526.36267174492
2825,142740.24884010365
2826,127425.74083110646
2827,133110.66126679146
2828,232964.7004307815
2829,187006.52193279643
2830,237047.69031410836
2831,170165.83578904453
2832,245095.603704464
2833,295191.84814129764
2834,228090.2315353602
2835,218265.74025003228
2836,187581.11064625366
2837,150540.1930012258
2838,143923.1573559759
2839,172984.22380217942
2840,207970.0848149494
2841,201089.19296370834
2842,224215.8229248848
2843,145302.84388380058
2844,163996.3513904981
2845,119442.75316540233
2846,205191.92395093924
2847,208814.70542463532
2848,210782.82762361303
2849,198258.19125777337
2850,266462.36859987554
2851,207556.6822681258
2852,233879.2044110984
2853,239420.04138686715
2854,139000.68364355774
2855,201156.84859745635
2856,206117.16346726113
2857,187874.04794705327
2858,210833.56670012392
2859,115781.24459754645
2860,144211.80203880253
2861,125679.44514622372
2862,182397.6326609628
2863,129320.50575207472
2864,237904.7940773948
2865,138995.40117148243
2866,140790.0887392351
2867,114589.62086811682
2868,109518.55999230547
2869,98260.37668934431
2870,111001.21504843887
2871,81934.16262356332
2872,62357.213445579844
2873,102031.66456371982
2874,135734.90292125498
2875,117308.70893357256
2876,151436.10421107893
2877,142496.84580486923
2878,149586.2013496581
2879,135141.58489560295
2880,105849.02897884233
2881,138703.20737658758
2882,179390.00797601943
2883,212623.9953708534
2884,187249.56298065893
2885,174032.67307283217
2886,228101.18733317373
2887,93288.20959622301
2888,135207.82078254322
2889,64605.08498870924
2890,88008.90150405403
2891,139847.06982763438
2892,41794.0211253766
2893,58856.0575019258
2894,55250.172020928956
2895,337612.4867991431
2896,288669.4371441318
2897,196453.50416287192
2898,143805.52192055696
2899,204044.6570519804
2900,161388.19138898875
2901,185889.69449504899
2902,184480.47604476323
2903,308502.4359001637
2904,351539.4697549419
2905,65538.78239451756
2906,200757.18195529468
2907,102338.71072313352
2908,132316.12228786817
2909,144248.3715190152
2910,75106.5967993733
2911,85905.97604156072
2912,145839.93306778764
2913,76640.47652314739
2914,77407.59628436128
2915,78640.51944980242
2916,79942.66223047838
2917,166996.50881751577
2918,118351.31816379786
2919,215888.35216301755
